,epoch,loss_train,loss_test,accuracy_train,accuracy_test
65,65,0.09234205,0.0927447,0.9627297994800988,0.9627439678072031
66,66,0.09231803,0.092760846,0.9627676998259291,0.9626465097953631
67,67,0.09229104,0.09269228,0.9627710317244637,0.9628622501805472
68,68,0.0922454,0.093030475,0.9627882118262823,0.962773121913309
69,69,0.0922118,0.09252663,0.9627947715015222,0.9628818250803612
70,70,0.09217793,0.092793,0.9628101815322443,0.962919725418299
71,71,0.09215339,0.092537455,0.9628354831367409,0.9628051914300255
72,72,0.09213741,0.09241421,0.9628259039284541,0.9628655820783879
73,73,0.09207967,0.09243264,0.9628725505079375,0.9628522544870252
74,74,0.09204484,0.09250541,0.9628779648430561,0.9627027355714246
75,75,0.09199863,0.092360556,0.9629124291685226,0.9628672480273083
76,76,0.09197615,0.09256059,0.9628759865283012,0.9629597081923871
77,77,0.09195532,0.09253518,0.962854953918802,0.9626706660547081
78,78,0.09193594,0.092370026,0.9629033705693819,0.9628751612846799
79,79,0.09190222,0.09228659,0.962942728620821,0.9628114387384769
80,80,0.09187351,0.09240631,0.9629355442146059,0.9630455045617846
81,81,0.09185522,0.09223219,0.9629684467126344,0.9628385104084324
82,82,0.091832265,0.09211302,0.962974902266045,0.9629384673436527
83,83,0.09181057,0.09234112,0.9629838567433565,0.9630534178191562
84,84,0.091789655,0.09224871,0.9629659477887335,0.9630080207110769
85,85,0.09176676,0.09234239,0.9630081171295611,0.9627518810645747
86,86,0.09174737,0.09259246,0.9629848979616485,0.9630167669429087
87,87,0.0917099,0.092121385,0.9630104078098035,0.9630142680195283
88,88,0.09170259,0.09205456,0.963011657271754,0.9630417561767138
89,89,0.0916568,0.092070706,0.9630250889877213,0.9629809490411214
90,90,0.09163805,0.092008695,0.9630655923792817,0.9630300945342715
91,91,0.091611624,0.092121035,0.9630617398716012,0.9631150579292088
92,92,0.09160315,0.09198708,0.9630403948966143,0.9629463806010244
93,93,0.09156427,0.09196101,0.9631108853749853,0.9630450880745546
94,94,0.091541015,0.09270711,0.9630765251713481,0.9629359684202723
95,95,0.09152158,0.092004046,0.9630993278519437,0.9631242206482707
96,96,0.091493316,0.09221125,0.9631126554460818,0.9627327226519907
97,97,0.091483735,0.09189678,0.9631325427154598,0.9629926106835638
98,98,0.091440745,0.09181341,0.9631438919948431,0.9629713698348294
99,99,0.09140891,0.09200123,0.9631553453960555,0.9632320908408627
